"Plot Title: 100CM-190508"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Button Down (LGR S/N: 2247367)","Button Up (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
398,05/08/19 09:24:33 AM,23.98,,,,,,
399,05/08/19 09:24:34 AM,23.98,,,,,,
400,05/08/19 09:24:35 AM,24.98,,,,,,
401,05/08/19 09:24:36 AM,23.98,,,,,,
402,05/08/19 09:24:37 AM,25.32,,,,,,
403,05/08/19 09:24:38 AM,24.31,,,,,,
404,05/08/19 09:24:39 AM,24.98,,,,,,
405,05/08/19 09:24:40 AM,23.30,,,,,,
406,05/08/19 09:24:41 AM,22.63,,,,,,
407,05/08/19 09:24:42 AM,24.65,,,,,,
408,05/08/19 09:24:43 AM,21.62,,,,,,
409,05/08/19 09:24:44 AM,24.31,,,,,,
410,05/08/19 09:24:45 AM,24.65,,,,,,
411,05/08/19 09:24:46 AM,23.30,,,,,,
412,05/08/19 09:24:47 AM,25.99,,,,,,
413,05/08/19 09:24:48 AM,25.32,,,,,,
414,05/08/19 09:24:49 AM,23.98,,,,,,
415,05/08/19 09:24:50 AM,21.96,,,,,,
416,05/08/19 09:24:51 AM,22.63,,,,,,
417,05/08/19 09:24:52 AM,24.31,,,,,,
418,05/08/19 09:24:53 AM,24.31,,,,,,
419,05/08/19 09:24:54 AM,26.33,,,,,,
420,05/08/19 09:24:55 AM,24.31,,,,,,
421,05/08/19 09:24:56 AM,24.98,,,,,,
422,05/08/19 09:24:57 AM,23.98,,,,,,
423,05/08/19 09:24:58 AM,24.31,,,,,,
424,05/08/19 09:24:59 AM,22.63,,,,,,
425,05/08/19 09:25:00 AM,28.00,,,,,,
426,05/08/19 09:25:01 AM,24.98,,,,,,
427,05/08/19 09:25:02 AM,25.32,,,,,,
428,05/08/19 09:25:03 AM,24.98,,,,,,
429,05/08/19 09:25:04 AM,24.31,,,,,,
430,05/08/19 09:25:05 AM,23.98,,,,,,
431,05/08/19 09:25:06 AM,24.31,,,,,,
432,05/08/19 09:25:07 AM,23.30,,,,,,
433,05/08/19 09:25:08 AM,25.32,,,,,,
434,05/08/19 09:25:09 AM,24.31,,,,,,
435,05/08/19 09:25:10 AM,24.65,,,,,,
436,05/08/19 09:25:11 AM,22.29,,,,,,
437,05/08/19 09:25:12 AM,22.29,,,,,,
438,05/08/19 09:25:13 AM,23.98,,,,,,
439,05/08/19 09:25:14 AM,25.65,,,,,,
440,05/08/19 09:25:15 AM,24.31,,,,,,
441,05/08/19 09:25:16 AM,23.30,,,,,,
442,05/08/19 09:25:17 AM,24.98,,,,,,
443,05/08/19 09:25:18 AM,27.67,,,,,,
444,05/08/19 09:25:19 AM,25.65,,,,,,
445,05/08/19 09:25:20 AM,20.61,,,,,,
446,05/08/19 09:25:21 AM,19.60,,,,,,
447,05/08/19 09:25:22 AM,23.30,,,,,,
448,05/08/19 09:25:23 AM,23.98,,,,,,
449,05/08/19 09:25:24 AM,22.63,,,,,,
450,05/08/19 09:25:25 AM,22.29,,,,,,
451,05/08/19 09:25:26 AM,25.65,,,,,,
452,05/08/19 09:25:27 AM,24.65,,,,,,
453,05/08/19 09:25:28 AM,31.68,,,,,,
454,05/08/19 09:25:29 AM,31.01,,,,,,
455,05/08/19 09:25:30 AM,25.99,,,,,,
456,05/08/19 09:25:31 AM,24.65,,,,,,
457,05/08/19 09:25:32 AM,19.26,,,,,,
458,05/08/19 09:25:33 AM,24.31,,,,,,
459,05/08/19 09:25:34 AM,19.93,,,,,,
460,05/08/19 09:25:35 AM,26.33,,,,,,
461,05/08/19 09:25:36 AM,24.98,,,,,,
462,05/08/19 09:25:37 AM,23.30,,,,,,
463,05/08/19 09:25:38 AM,23.98,,,,,,
464,05/08/19 09:25:39 AM,23.64,,,,,,
465,05/08/19 09:25:40 AM,25.32,,,,,,
466,05/08/19 09:25:41 AM,24.31,,,,,,
467,05/08/19 09:25:42 AM,24.98,,,,,,
